id_director;name_;bio_es;bio_en;published;filepic1;created_ts;updated_ts
108;Adel Yaraghi ;"Nacido en Irán en 1968, estudió producción cinematográfica en Los Angeles. En 2004 volvió a Irán, donde trabaja como montajista y asiste, desde el 2007, al taller de cine de Abbas Kiarostami. Ha realizado más de veinte cortos, como Escape (1998) y Birds (2007). Meeting Leila es su primer largometraje.
";Born in Iran in 1968, he studied Film Production in Los Angeles. In 2004 he went back to Iran, where he works as an editor and attends, since 2007, Abbas Kiarostami’s film workshop. He directed more than twenty short films, including Escape (1998) and Birds (2007). Meeting Leila is his first feature-length film.;1;adel_yaraghi_1.jpg;2013-03-12 15:29:18;2013-03-12 15:29:18
109;Apichatpong Weerasethakul ;"Nació en Bangkok, Tailandia, en 1970. Dirigió los largometrajes Mysterious Object at Noon (2000), Blissfully Yours (2002; Mejor Director en Bafici ‘03), Tropical Malady (2004), Syndromes and a Century (2006) y El hombre que podía recordar sus vidas pasadas (Tío Boonme) (2010), todos proyectados en el Bafici.
";"He was born in Bangkok, Thailand, in 1970. He directed Mysterious Object at Noon (2000), Blissfully Yours (2002; Best Director in Bafici ‘03), Tropical Malady (2004), Syndromes and a Century (2006) and Uncle Boonme Who Could Recall Past Lives (2010), all of them screened in Bafici.";1;apichatpong_weerasethakul_1.jpg;2013-03-12 15:30:03;2013-03-12 15:30:03
110;Gregg Barson ;"Graduado en producción de TV en el Emerson College de Boston, vive en Los Angeles, donde creó y dirige la productora de documentales Mansfield Avenue. Antes trabajó en publicidad y marketing de estudios televisivos. Dirigió Goodnight We Love You: The Life and Legend of Phyllis Diller (2004).
";He graduated in TV Production at the Emerson College in Boston, and lives in Los Angeles, where he founded and now heads the documentary production company Mansfield Avenue. Before that, he worked in advertising and TV studio marketing. He directed Goodnight We Love You: The Life and Legend of Phyllis Diller (2004).;1;gregg_barson_1.jpg;2013-03-12 15:30:52;2013-03-12 15:30:52
111;Ali Aydin ;"Nació en Estambul, Turquía, en 1981. Estudió gestión del arte en la Universidad Técnica de Yildiz y trabajó como asistente de dirección tanto en películas como en series de televisión. También se desempeña como guionista. Mold es su primer largometraje como realizador.
";He was born in Istambul, Turkey, in 1981. He studied Art Managing at the Yildiz Technical University and worked as an assistant director in both films and TV series. He also works as scriptwriter. Mold is his first film as a director.;1;ali_aydin_1.jpg;2013-03-12 15:31:36;2013-03-12 15:31:36
112;Fernand Melgar ;"Nacido en 1961 en Tánger, Marruecos, vive en Suiza desde 1963. El Bafici ‘12 le dedicó un foco que incluyó los documentales Remue-ménage (2002), EXIT, le droit de mourir (2005), La Forteresse (2008) y Vol spécial (2011), además de varios episodios de la colección “Premier jour” (2003).
";Born in 1961 in Tangiers, Morocco, he lives in Switzerland since 1963. Bafici ‘12 held a focus of his work that included the documentaries Storm in a C-Cup (2002), EXIT, the Right to Die (2005), The Fortress (2008) and Special Flight (2011), as well as several episodes in the “First Day” collection (2003).;1;fernand_melgar_1.jpg;2013-03-12 15:32:16;2013-03-12 15:32:16
113;Markus Imhoof ;"Nació en Winterthur, Suiza, en 1941. Estudió literatura, arte e historia en la Universidad de Zurich. Su primer largometraje, El barco está lleno (1981), ganó un Oso de Plata en Berlín y fue nominado al Oscar. Luego realizó El viaje (1986), The Mountain (1992) y Fire in Paradise (1997), entre otros. 
";He was born in Winterthur, Switzerland, in 1941. He studied Literature, Art, and History at the University of Zurich. His first film, Das Boot ist voll (1981), won a Silver Bear in Berlin and was nominated for an Oscar. He later made The Journey (1986), The Mountain (1992) and Fire in Paradise (1997), among others.;1;markus_imhoof_1.jpg;2013-03-12 15:33:06;2013-03-12 15:33:06
114;Joss Whedon ;"Nació en Nueva York, EEUU, en 1964 y estudió en la Universidad Wesleyana. Creador de series televisivas como Buffy, la cazavampiros y Àngel, también escribió cómics para Dark Horse y Marvel. Fue nominado al Oscar por el guion de Toy Story (1995), y dirigió los films Serenity (2005) y Los vengadores (2012).
";He was born in New York, USA, in 1964 and studied at the Wesleyan University. Creator of TV series such as Buffy, the Vampire Slayer and Angel, he also wrote comic books for Dark Horse and Marvel. He was nominated for an Oscar for the script of Toy Story (1995), and directed Serenity (2005) and The Avengers (2012).;1;joss_whedon_1.jpg;2013-03-12 15:34:29;2013-03-12 15:34:29
115;Jem Cohen ;"Nació en Kabul, Afganistán, en 1962. En 2007, el Bafici le dedicó una retrospectiva en la que se exhibieron, entre otros, Instrument (1999), Benjamin Smoke (2000) y Chain (2004). El Bafici ‘08 proyectó su corto Smells Like Teen Spirit, y el Bafici ‘09 su largo Evening’s Civil Twilight in Empires of Tin.
";He was born in Kabul, Afghanistan, in 1962. In 2007, Bafici held a retrospective that screened several of his films, including Instrument (1999), Benjamin Smoke (2000) and Chain (2004). Bafici ‘08 screened his short film Smells Like Teen Spirit, and his feature-length film Evening’s Civil Twilight in Empires of Tin was screened in Bafici ‘09.;1;jem_cohen_1.jpg;2013-03-12 15:35:10;2013-03-12 15:35:10
116;Nagieb Khaja ;"Nació en Copenhague, Dinamarca, en 1979. Trabajó como periodista de investigación, y como productor y documentalista para la televisión. Publicó un libro con su cobertura de la guerra de Afganistán y realizó numerosos documentales, la mayoría de ellos acerca del terrorismo en Occidente.
";He was born in Copenhagen, Denmark, in 1979. He worked as a research journalist and as a TV producer and documentary director. He published a book with his coverage of the war in Afghanistan and directed several documentaries, most of them about terrorism in the West.;1;nagieb_khaja_1.jpg;2013-03-12 15:35:58;2013-03-12 15:35:58
117;Nony Geffen ;"Nacido en Tel Aviv, Israel, en 1982, comenzó su carrera como actor de cine y televisión en películas como It’s Never Too Late (Ido Fluk; 2011). Fue el guionista de la serie infantil de animación Worms (2009) antes de escribir, dirigir y protagonizar Not in Tel Aviv, su primer largometraje.
";"Born in Tel Aviv, Israel, in 1982, he began his career as a film and TV actor in films such as It’s Never Too Late (Ido Fluk; 2011). He wrote the screenplay for the children’s animation series Worms (2009) before writing, directing, and starring in Not in Tel Aviv, his first feature film.";1;nony_geffen_1.jpg;2013-03-12 15:36:42;2013-03-12 15:36:42
118;Raúl Ruiz ;"Nacido en 1941 en Puerto Montt, Chile, dirigió más de 200 films hasta su muerte en París, en 2011. El Bafici ‘04 le dedicó una retrospectiva que incluyó su ópera prima, Tres tristes tigres (1968); en el Bafici ‘09 se exhibió, entre otras, El tiempo recobrado (2008) y en el Bafici ‘11, Mistérios de Lisboa (2010).
";Born in 1941 in Puerto Montt, Chile, he directed more than 200 films until his death in 2011 in Paris. Bafici ‘04 held a retrospective of his work that included his first film, Tres tristes tigres (1968). Bafici ‘09 screened several of his films, including Time Regained (2008) and Bafici ‘11 screened Mysteries of Lisbon (2010).;1;raul_ruiz_1.jpg;2013-03-12 15:37:37;2013-03-12 15:37:37
119;Virgil Vernier ;"Nacido en París, Francia, en 1976, estudió filosofía y luego artes en la Escuela de Bellas Artes de esa ciudad. Dirigió su primer film, Karine, en 2001. Lo siguieron, entre otros, L’Oiseau d’or (2004), y los documentales Chroniques de 2005 (2007), Autoproduction (2009), Commissariat y Pandore (ambos de 2010).
";Born in Paris, France, in 1976, he studied Philosophy and later Art at the local School of Fine Arts. He directed his first film, Karine, in 2001. His following films include L’Oiseau d’or (2004), and the documentaries Chroniques de 2005 (2007), Autoproduction (2009), Commissariat and Pandore (both in 2010).;1;virgil_vernier_1.jpg;2013-03-12 15:38:18;2013-03-12 15:38:18
120;Takeshi Kitano ;"Nacido en Tokio, Japón, en 1947. Poeta, comediante, animador de TV y artista audiovisual, debutó como director con Violent Cop (1989). Lo siguieron, entre otros, Flores de fuego (1997), Dolls (Bafici ‘03), Zatoichi (Bafici ‘04), Takeshis’ (Bafici ‘06), Achilles and the Tortoise (Bafici ‘09) y Outrage (2010).
";He was born in Tokyo, Japan, in 1947. A poet, comedian, TV host, and audiovisual artist, he debuted as a director with Violent Cop (1989). His following films include Fireworks (1997), Dolls (Bafici ‘03), Zatoichi (Bafici ‘04), Takeshis’ (Bafici ‘06), Achilles and the Tortoise (Bafici ‘09) and Outrage (2010).;1;takeshi_kitano_1.jpg;2013-03-12 15:39:02;2013-03-12 15:39:02
121;Marcela Lordy ;"Nació y vive en San Pablo, Brasil. Graduada en cine en la Fundación Armando Alvares Penteado, trabajó como asistente de dirección para algunos de los directores más importantes de su país. Realizó el telefilm A musa impasível (2010) y el cortometraje Aluga-se (2012).
";She was born in Sao Paulo, Brazil, where she currently lives. A Filmmaking graduate from the Armando Alvares Penteado Foundation, she worked as an assistant director for some of the most renowned filmmakers in her country. She directed the TV film A musa impasível (2010) and the short film Aluga-se (2012).;1;marcela_lordy_1.jpg;2013-03-12 15:39:44;2013-03-12 15:39:44
122;Ulrich Seidl ;"Nació en Viena, Austria, en 1952, y comenzó su carrera trabajando para la televisión. Dirigió documentales como Good News (1990), Animal Love (1995), State of the Nation (2001) y Jesus, You Know (2003), y los largometrajes de ficción Días de perro (2001) e Import/Export (2007; Bafici ‘08).
";"He was born in Vienna, Austria, in 1952, and began his career working for TV. He directed several documentaries, including Good News (1990), Animal Love (1995), State of the Nation (2001) and Jesus, You Know (2003), as well as the fiction films Dog Days (2001) and Import/Export (2007; Bafici ‘08).";1;ulrich_seidl_1.jpg;2013-03-12 15:41:05;2013-03-12 15:41:05
123;Marcelo Charras ;"Nacido en Buenos Aires en 1976, se graduó en la Universidad del Cine. También realizó seminarios con Emir Kusturica, Apichatpong Weerasethakul, Alejandro Agresti, Werner Herzog, Alex de la Iglesia y Lita Stantic, entre otros. Dirigió el corto En la oscuridad (2005) y el largometraje Maytland (2010).
";Born in Buenos Aires in 1976, he graduated from Universidad del Cine. He also took seminars with Emir Kusturica, Apichatpong Weerasethakul, Alejandro Agresti, Werner Herzog, Alex de la Iglesia and Lita Stantic, among others. He directed the short film En la oscuridad (2005) and the feature film Maytland (2010).;1;marcelo_charras_1.jpg;2013-03-12 15:41:51;2013-03-12 15:41:51
124;Houchang Allahyari ;"Nacido en Teherán, Irán, en 1941, trabaja como psiquiatra en Austria. Entre sus films se encuentran I Love Vienna (1991), Born in Absurdistan (1999), Rocco (2002) y Bock for President (2009).
";"Born in Tehran, Iran, in 1941, he works as a psychiatrist in Austria. Some his films are I Love Vienna (1991), Born in Absurdistan (1999), Rocco (2002) and Bock for President (2009).
";1;houchang_allahyari_1.jpg;2013-03-12 15:43:20;2013-03-12 15:43:20
125;Neus Ballús ;"Nacida en Mollet des Vallès, España, se graduó como directora y montajista en la Universidad Pompeu Fabra. Dirigió los cortometrajes L’avi de la càmera (2005), La Gabi (2006), Xip xap (2007), Pepitu Ricu (2008) e Immersiò (2009). La plaga es su primer largometraje.
";"Born in Mollet des Vallès, Spain, she majored in Filmmaking and Editing at the Pompeu Fabra University. She directed the short films The Grandad with a Movie Camera (2005), La Gabi (2006), Xip xap (2007), Pepitu Ricu (2008) and Immersion (2009). The Plague is her first feature-length film.
";1;neus_ballus_1.jpg;2013-03-12 15:44:00;2013-03-12 15:44:00
126;Carlos Reygadas ;"Nacido en México en 1971, estudió derecho internacional en esa ciudad y se especializó en conflictos armados en Londres. Fue diplomático y, tras varios cortos de manera autodidacta, dirigió tres largometrajes: Japón (2002; Bafici ‘03), Batalla en el cielo (2005) y Luz silenciosa (2007; Bafici ‘08).
";"Born in Mexico in 1971, he studied International Law in that city and specialized in armed conflicts in London. He was a diplomat and after making several short films, he directed three films: Japan (2002; Bafici ‘03), Battle in Heaven (2005) and Silent Light (2007; Bafici ‘08).
";1;carlos_reygadas_1.jpg;2013-03-12 15:44:48;2013-03-12 15:44:48
127;Mariano Donoso ;"Nacido en 1974 en la provincia de San Juan, estudió cine en la Universidad de Buenos Aires. En 2004 realizó su primer largometraje documental, Opus, que se exhibió en el Bafici ‘05. El segundo, Tekton, fue proyectado en el Bafici ‘09.
";Born in 1974 in the province of San Juan, he studied Filmmaking at University of Buenos Aires. In 2004 he directed his first documentary feature Opus, screened in Bafici ‘05. His following one, Tekton, was screened in Bafici ‘09.;1;mariano_donoso_1.jpg;2013-03-12 15:45:51;2013-03-12 15:45:51
128;Mary Kerr ;"Nacida en Londres, Inglaterra, en 1981, estudió cine en la Universidad de Columbia y en la Academia de Cine de Nueva York. Radioman, ganador del Gran Premio del Jurado en el festival Doc NYC, es su primer largometraje como directora.
";"Born in London, England, in 1981, she studied at the University of Columbia and the New York Film Academy. Radioman, winner of the Grand Jury Prize in the Doc NYC festival, is her directorial debut.
";1;mary_kerr_1.jpg;2013-03-12 15:46:42;2013-03-12 15:46:42
129;Raúl Beceyro ;"Nacido en 1944 en Sunchales, Argentina, estudió en el Instituto de Cinematografía de la UNL - Santa Fe. Dirigió, entre otros films, Reverendo (1986), La convención (1995), Guadalupe. Imágenes de Santa Fe 1 (2000), Jazz. Imágenes de Santa Fe 2 (2005) y 2007. Imágenes de Santa Fe 3 (Bafici ‘08).
";"Born in 1944 in Sunchales, Argentina, he studied at the Film Institute of the UNL - Santa Fe. He directed, among others, Reverendo (1986), La convención (1995), Guadalupe. Imágenes de Santa Fe 1 (2000), Jazz. Imágenes de Santa Fe 2 (2005) and 2007. Imágenes de Santa Fe 3 (Bafici ‘08).
";1;raul_beceyro_1.jpg;2013-03-12 15:47:34;2013-03-12 15:47:34
130;Thom Andersen ;"Nacido en Chicago, EEUU, en 1943, estudió cine en la USC. El Bafici ‘04 le dedicó una retrospectiva que incluyó, entre otros documentales, Red Hollywood (1996; codirigido con Noël Burch) y Los Angeles Plays Itself (2003). En el Bafici ’12, se exhibió su mediometraje Get Out of the Car (2010).
";"Born in Chicago, USA, in 1943, she studied Film at the USC. Bafici ‘04 held a retrospective of his work that included documentaries Red Hollywood (1996; co-directed with Noël Burch) and Los Angeles Plays Itself (2003). Bafici ’12 screened his medium-length film Get Out of the Car (2010).
";1;thom_andersen_1.jpg;2013-03-12 15:48:31;2013-03-12 15:48:31
